id,header_text,description_text,cause,effect,alert_stop_ids,alert_route_ids,alert_start_times,alert_end_times,timestamp,language,text,locations,times,entities,urgency_label,urgency_score,category
KV15:QBUZZ:2025-06-02:23,Qbuzz: Lijnen 44 en 45 stoppen tot 27 juni einde dienst niet bij deze halte door wegwerkzaamheden. Maak gebruik van de tijdelijke halte a/d rotonde bij de N928.,"Oorzaak : Wegwerkzaamheden Wegwerkzaamheden
Effect : Haltes Brug en Centrum vervallen.
Maatregelen : 
Qbuzz: Lijnen 44 en 45 stoppen tot 27 juni einde dienst niet bij deze halte door wegwerkzaamheden. Maak gebruik van de tijdelijke halte a/d rotonde bij de N928.
",9.0,8.0,"['3144684', '3091325', '3122744', '3144685', '3122743', '3091326']","['117968', '117967']","[datetime.datetime(2025, 6, 10, 3, 0)]","[datetime.datetime(2025, 6, 28, 0, 0)]",2025-06-17 20:58:53.101889,nl,"Oorzaak : Wegwerkzaamheden Wegwerkzaamheden
Effect : Haltes Brug en Centrum vervallen.
Maatregelen : 
Qbuzz: Lijnen 44 en 45 stoppen tot 27 juni einde dienst niet bij deze halte door wegwerkzaamheden. Maak gebruik van de tijdelijke halte a/d rotonde bij de N928.
","['Brug', 'Centrum', 'N']",[],"[('Brug', 'LOC'), ('Centrum', 'LOC'), ('N', 'LOC')]",neutral,0.577,qbuzz
KV15:QBUZZ:2025-06-02:22,Qbuzz: Lijnen 44 en 45 stoppen tot 27 juni einde dienst niet bij deze halte door wegwerkzaamheden. Maak gebruik van halte Wellebrug.,"Oorzaak : Wegwerkzaamheden Wegwerkzaamheden
Effect : Haltes Brug en Centrum vervallen.
Maatregelen : 
Qbuzz: Lijnen 44 en 45 stoppen tot 27 juni einde dienst niet bij deze halte door wegwerkzaamheden. Maak gebruik van halte Wellebrug.
",9.0,8.0,"['3091328', '3122745', '3091327', '3144687', '3122746', '3144686']","['117968', '117967']","[datetime.datetime(2025, 6, 10, 3, 0)]","[datetime.datetime(2025, 6, 28, 0, 0)]",2025-06-17 20:58:53.725675,nl,"Oorzaak : Wegwerkzaamheden Wegwerkzaamheden
Effect : Haltes Brug en Centrum vervallen.
Maatregelen : 
Qbuzz: Lijnen 44 en 45 stoppen tot 27 juni einde dienst niet bij deze halte door wegwerkzaamheden. Maak gebruik van halte Wellebrug.
","['Brug', 'Centrum', 'Wellebrug']",[],"[('Brug', 'LOC'), ('Centrum', 'LOC'), ('Wellebrug', 'LOC')]",neutral,0.612,qbuzz
KV15:ARR:2025-06-05:19,Reis met de trein naar Zutphen/Warnsveld niet met Buurtbus 193,"Reis met de trein naar Zutphen/Warnsveld niet met Buurtbus 193
",1.0,8.0,"['3077476', '3077477', '3077480', '3077472', '3077473', '3077479']",['128158'],"[datetime.datetime(2025, 4, 9, 13, 19)]","[datetime.datetime(2025, 9, 1, 21, 59)]",2025-06-17 20:58:54.059101,nl,"Reis met de trein naar Zutphen/Warnsveld niet met Buurtbus 193
","['Zutphen/', 'Warnsveld']",[],"[('Zutphen/', 'LOC'), ('Warnsveld', 'LOC')]",neutral,0.776,Uncategorized (Noise)
KV15:EBS:2025-06-04:2,EBS: Bus 87 stopt niet bij halte de Schouw wegens werkzaamheden tussen 23 juni 27 juni. Meer weten kijk op ebs-ov.nl,"EBS: Bus 87 stopt niet bij halte de Schouw wegens werkzaamheden tussen 23 juni 27 juni. Meer weten kijk op ebs-ov.nl
",1.0,8.0,"['3048751', '3048727', '3048753', '3048761', '3048771', '3048732', '3048730', '3048818', '3048759', '3048750', '3048801', '3048767', '3048775', '3048800', '3048726', '3048765', '3048792', '3048791', '3048729', '3048736', '3048844', '3048819', '3048744', '3048741', '3048773', '3048785', '3048803', '3048757', '3048802', '3048745', '3048728', '3048747', '3048738', '3048841', '3048769', '3048749', '3048743', '3048739']",['126885'],"[datetime.datetime(2025, 6, 18, 7, 1)]","[datetime.datetime(2025, 6, 27, 14, 1)]",2025-06-17 20:58:54.519830,nl,"EBS: Bus 87 stopt niet bij halte de Schouw wegens werkzaamheden tussen 23 juni 27 juni. Meer weten kijk op ebs-ov.nl
","['', 'halte de Schouw']",[],"[('E', 'ORG'), ('', 'LOC'), ('halte de Schouw', 'LOC')]",negative,0.498,ebs
KV15:ARR:2025-06-05:14,"Halte vervallen Vr. 27-06 aanvang dienst tot 12:30u. i.v.m. een evenement, (OLS Heythuysen). Alternatief: halte Oude Trambaan.","Halte vervallen Vr. 27-06 aanvang dienst tot 12:30u. i.v.m. een evenement, (OLS Heythuysen). Alternatief: halte Oude Trambaan.
",1.0,8.0,"['3084427', '3084429', '3084428', '3084430', '3084423', '3084412', '3084411', '3084424']",['127959'],"[datetime.datetime(2025, 6, 23, 10, 54)]","[datetime.datetime(2025, 6, 27, 10, 31)]",2025-06-17 20:58:55.049979,nl,"Halte vervallen Vr. 27-06 aanvang dienst tot 12:30u. i.v.m. een evenement, (OLS Heythuysen). Alternatief: halte Oude Trambaan.
","['Heythuysen', 'Oude Trambaan']",[],"[('OL', 'ORG'), ('Heythuysen', 'LOC'), ('Oude Trambaan', 'LOC')]",neutral,0.511,qbuzz
KV15:ARR:2025-05-23:3,"Halte vervallen vanwege evenement Kermis Pinksterfeesten vanaf woensdag 4 juni 8:00 uur t/m woensdag 11 juni 18:00 uur. Vervangende haltes: Halte Ziekenhuis (=Uden), halte Noorderbaan (=Nistelrode)","Halte vervallen vanwege evenement Kermis Pinksterfeesten vanaf woensdag 4 juni 8:00 uur t/m woensdag 11 juni 18:00 uur. Vervangende haltes: Halte Ziekenhuis (=Uden), halte Noorderbaan (=Nistelrode)
",1.0,8.0,"['3080598', '3081619', '3124127', '3081622', '3081625', '3081621', '3124066', '3124058', '3081618', '3123732', '3124060', '3124064', '3081623', '3124061', '3081617', '3081624', '3081626', '3124065', '3124062', '3124056', '3081613', '3123726', '3081616', '3081620', '3124063', '3124067', '3080592', '3124059']","['127820', '129518']","[datetime.datetime(2025, 5, 23, 6, 7)]","[datetime.datetime(2025, 6, 11, 16, 1)]",2025-06-17 20:58:55.680743,nl,"Halte vervallen vanwege evenement Kermis Pinksterfeesten vanaf woensdag 4 juni 8:00 uur t/m woensdag 11 juni 18:00 uur. Vervangende haltes: Halte Ziekenhuis (=Uden), halte Noorderbaan (=Nistelrode)
","['Halte Ziekenhuis', 'Uden', 'Noorderbaan', 'Nistelrode']",[],"[('Halte Ziekenhuis', 'LOC'), ('Uden', 'LOC'), ('Noorderbaan', 'LOC'), ('Nistelrode', 'LOC')]",negative,0.518,qbuzz
KV15:ARR:2025-06-05:13,"Halte vervallen Zo. 06-07 15:00u. tot 23:00u. i.v.m. een evenement, (OLS Heythuysen). Alternatief: tijdelijke halte Molenweg 47.","Halte vervallen Zo. 06-07 15:00u. tot 23:00u. i.v.m. een evenement, (OLS Heythuysen). Alternatief: tijdelijke halte Molenweg 47.
",1.0,8.0,"['3084443', '3084435', '3084436', '3084442']","['127920', '127919']","[datetime.datetime(2025, 7, 2, 10, 13)]","[datetime.datetime(2025, 7, 6, 21, 0)]",2025-06-17 20:58:56.200291,nl,"Halte vervallen Zo. 06-07 15:00u. tot 23:00u. i.v.m. een evenement, (OLS Heythuysen). Alternatief: tijdelijke halte Molenweg 47.
","['S Heythuysen', 'Molenweg']",[],"[('OL', 'ORG'), ('S Heythuysen', 'LOC'), ('Molenweg', 'LOC')]",neutral,0.512,qbuzz
KV15:ARR:2025-06-05:16,Deze halte vervalt tijdelijk ivm. een evenement. Maak gebruik van de halte Gulpen Busstatation. ,"Deze halte vervalt tijdelijk ivm. een evenement. Maak gebruik van de halte Gulpen Busstatation. 
",1.0,8.0,['3083225'],"['127995', '127994']","[datetime.datetime(2025, 6, 14, 15, 0)]","[datetime.datetime(2025, 6, 16, 12, 0)]",2025-06-17 20:58:56.578214,nl,"Deze halte vervalt tijdelijk ivm. een evenement. Maak gebruik van de halte Gulpen Busstatation. 
",['Gulpen Busstatation'],[],"[('Gulpen Busstatation', 'LOC')]",negative,0.528,de
KV15:EBS:2025-06-04:1,EBS: Bus 87 Stopt niet bij halte de Schouw tussen 23 juni en 27 juni vanwege werkzaamheden. Meer weten kijk op ebs-ov.nl,"EBS: Bus 87 Stopt niet bij halte de Schouw tussen 23 juni en 27 juni vanwege werkzaamheden. Meer weten kijk op ebs-ov.nl
",1.0,8.0,"['3048759', '3048738']",['126885'],"[datetime.datetime(2025, 6, 16, 6, 57)]","[datetime.datetime(2025, 6, 27, 15, 0)]",2025-06-17 20:58:57.003647,nl,"EBS: Bus 87 Stopt niet bij halte de Schouw tussen 23 juni en 27 juni vanwege werkzaamheden. Meer weten kijk op ebs-ov.nl
","['', 'halte de Schouw']",[],"[('', 'LOC'), ('halte de Schouw', 'LOC')]",negative,0.519,ebs
KV15:ARR:2025-06-05:15,Halte vervalt dindag 10 juni t/m dinsdag 1 juli. Vervangende halte: Tijdelijke halte Westerstraat-halte Bergsestraat.,"Halte vervalt dindag 10 juni t/m dinsdag 1 juli. Vervangende halte: Tijdelijke halte Westerstraat-halte Bergsestraat.
",1.0,8.0,"['3117116', '3151078', '3151077', '3151080', '3117118', '3117117', '3151093', '3117120']",['128330'],"[datetime.datetime(2025, 6, 5, 11, 25)]","[datetime.datetime(2025, 7, 1, 21, 1)]",2025-06-17 20:58:57.452431,nl,"Halte vervalt dindag 10 juni t/m dinsdag 1 juli. Vervangende halte: Tijdelijke halte Westerstraat-halte Bergsestraat.
","['Westerstraat', 'Bergsestraat']",[],"[('Westerstraat', 'LOC'), ('Bergsestraat', 'LOC')]",neutral,0.511,Uncategorized (Noise)
KV15:EBS:2025-06-04:6,"RRReis: Bus 112 stopt niet bij halte Nunspeet Station, Centrum, Gemeentehuis, Verzorgingshuis Bunterbroek van 22 april t/m 30 juni vanwege werkzaamheden. Maak gebruik van de tijdelijke halte op de Nijverheidsweg nabij Winckelweg of halte De Bunte.","RRReis: Bus 112 stopt niet bij halte Nunspeet Station, Centrum, Gemeentehuis, Verzorgingshuis Bunterbroek van 22 april t/m 30 juni vanwege werkzaamheden. Maak gebruik van de tijdelijke halte op de Nijverheidsweg nabij Winckelweg of halte De Bunte.
",1.0,8.0,"['3052221', '3052210', '3052209', '3052213', '3052220']",['127607'],"[datetime.datetime(2025, 6, 4, 8, 48)]","[datetime.datetime(2025, 6, 30, 21, 55)]",2025-06-17 20:58:58.192193,nl,"RRReis: Bus 112 stopt niet bij halte Nunspeet Station, Centrum, Gemeentehuis, Verzorgingshuis Bunterbroek van 22 april t/m 30 juni vanwege werkzaamheden. Maak gebruik van de tijdelijke halte op de Nijverheidsweg nabij Winckelweg of halte De Bunte.
","['Nunspeet Station', 'Centrum', 'Gemeentehuis', 'Verzorgingshuis Bunterbroek', 'Nijverheidsweg', 'Winckelweg', 'De Bunte']",[],"[('Nunspeet Station', 'LOC'), ('Centrum', 'LOC'), ('Gemeentehuis', 'LOC'), ('Verzorgingshuis Bunterbroek', 'LOC'), ('Nijverheidsweg', 'LOC'), ('Winckelweg', 'LOC'), ('De Bunte', 'LOC')]",neutral,0.666,ebs
KV15:EBS:2025-06-04:7,RRReis: Bus 111 stopt niet bij halte Nunspeet Station en Centrum van 22 april t/m 30 juni vanwege werkzaamheden. Maak gebruik van de tijdelijke halte op de Nijverheidsweg nabij Winckelweg.,"RRReis: Bus 111 stopt niet bij halte Nunspeet Station en Centrum van 22 april t/m 30 juni vanwege werkzaamheden. Maak gebruik van de tijdelijke halte op de Nijverheidsweg nabij Winckelweg.
",1.0,8.0,"['3052213', '3052210', '3052209']",['127601'],"[datetime.datetime(2025, 6, 4, 8, 55)]","[datetime.datetime(2025, 6, 30, 21, 55)]",2025-06-17 20:58:58.783800,nl,"RRReis: Bus 111 stopt niet bij halte Nunspeet Station en Centrum van 22 april t/m 30 juni vanwege werkzaamheden. Maak gebruik van de tijdelijke halte op de Nijverheidsweg nabij Winckelweg.
","['Nunspeet Station', 'Nijverheidsweg', 'Winckelweg']",[],"[('Nunspeet Station', 'LOC'), ('Nijverheidsweg', 'LOC'), ('Winckelweg', 'LOC')]",negative,0.511,ebs
KV15:EBS:2025-06-04:4,RRReis: Bus 1 stopt niet bij halte Burgemeester Roelenweg       's avonds vanaf 22.00 uur van 2 t/m 12 juni. Maak gebruik van halte Katwolderpelin/Centrum.,"RRReis: Bus 1 stopt niet bij halte Burgemeester Roelenweg       's avonds vanaf 22.00 uur van 2 t/m 12 juni. Maak gebruik van halte Katwolderpelin/Centrum.
",1.0,8.0,"['3051880', '3051879']",['127659'],"[datetime.datetime(2025, 6, 4, 7, 56)]","[datetime.datetime(2025, 6, 13, 21, 56)]",2025-06-17 20:58:59.539331,nl,"RRReis: Bus 1 stopt niet bij halte Burgemeester Roelenweg       's avonds vanaf 22.00 uur van 2 t/m 12 juni. Maak gebruik van halte Katwolderpelin/Centrum.
","['Burgemeester Roelenweg', 'Katwolderpelin', 'Centr']",[],"[('Burgemeester Roelenweg', 'LOC'), ('Katwolderpelin', 'LOC'), ('Centr', 'LOC')]",negative,0.518,ebs
KV15:EBS:2025-06-04:5,RRReis: Bus 305 stopt niet bij halte Nunspeet Station en bij halte Centrum richting station van 22 april t/m 30 juni. Maak gebruik van de tijdelijke halte op de F.A. Molijnlaan nabij de Spoorlaan.,"RRReis: Bus 305 stopt niet bij halte Nunspeet Station en bij halte Centrum richting station van 22 april t/m 30 juni. Maak gebruik van de tijdelijke halte op de F.A. Molijnlaan nabij de Spoorlaan.
",1.0,8.0,"['3052214', '3052210', '3052209']",['127616'],"[datetime.datetime(2025, 6, 4, 8, 45)]","[datetime.datetime(2025, 6, 30, 21, 55)]",2025-06-17 20:59:00.559126,nl,"RRReis: Bus 305 stopt niet bij halte Nunspeet Station en bij halte Centrum richting station van 22 april t/m 30 juni. Maak gebruik van de tijdelijke halte op de F.A. Molijnlaan nabij de Spoorlaan.
","['Nunspeet Station', 'Centrum', 'F.A. Molijnlaan', 'Spoorlaan']",[],"[('Nunspeet Station', 'LOC'), ('Centrum', 'LOC'), ('F.A. Molijnlaan', 'LOC'), ('Spoorlaan', 'LOC')]",neutral,0.516,ebs
KV15:ARR:2025-06-05:11,"Halte vervallen Za. 12-07 10:00u. tot 23:00u. i.v.m. een evenement, (OLS Heythuysen). Alternatief: tijdelijke halte Molenweg 47.","Halte vervallen Za. 12-07 10:00u. tot 23:00u. i.v.m. een evenement, (OLS Heythuysen). Alternatief: tijdelijke halte Molenweg 47.
",1.0,8.0,"['3084443', '3084435', '3084436', '3084442']","['127920', '127919']","[datetime.datetime(2025, 7, 8, 10, 13)]","[datetime.datetime(2025, 7, 12, 21, 0)]",2025-06-17 20:59:01.363804,nl,"Halte vervallen Za. 12-07 10:00u. tot 23:00u. i.v.m. een evenement, (OLS Heythuysen). Alternatief: tijdelijke halte Molenweg 47.
","['S Heythuysen', 'Molenweg']",[],"[('OL', 'ORG'), ('S Heythuysen', 'LOC'), ('Molenweg', 'LOC')]",neutral,0.517,qbuzz
KV15:EBS:2025-06-04:9,EBS: Vanwege werkzaamheden is deze halte vervallen op dinsdag 10 juni van 09.00u tot 15.00u. Meer weten?  MeerPlus.nl,"EBS: Vanwege werkzaamheden is deze halte vervallen op dinsdag 10 juni van 09.00u tot 15.00u. Meer weten?  MeerPlus.nl
",1.0,8.0,"['3049682', '3049664', '3049681', '3049665', '3049680', '3049683']","['126922', '127767']","[datetime.datetime(2025, 6, 6, 4, 0)]","[datetime.datetime(2025, 6, 10, 15, 0)]",2025-06-17 20:59:02.042589,nl,"EBS: Vanwege werkzaamheden is deze halte vervallen op dinsdag 10 juni van 09.00u tot 15.00u. Meer weten?  MeerPlus.nl
",[],[],"[('EBS', 'ORG'), ('MeerPlus.', 'ORG')]",neutral,0.714,ebs
KV15:CXX:2025-06-11:7,"Halte vervallen tot 16:00. Vervangende halte: Blaricum P+R.
","Oorzaak : Werkzaamheden 
Effect : Omleiding 
Maatregelen : Vervangende halte(n) 
Halte vervallen tot 16:00. Vervangende halte: Blaricum P+R.

",9.0,6.0,"['3011950', '3011953', '3011952', '3011954', '3011955', '3011951']",,"[datetime.datetime(2025, 6, 11, 3, 0)]","[datetime.datetime(2025, 6, 11, 14, 0)]",2025-06-17 20:59:02.763280,nl,"Oorzaak : Werkzaamheden 
Effect : Omleiding 
Maatregelen : Vervangende halte(n) 
Halte vervallen tot 16:00. Vervangende halte: Blaricum P+R.

",[],[],[],neutral,0.806,vervangende
SIRIGM:1170851-2-1130-3,Bus N82 rijdt om vanaf halte Plein '40 - '45. Oorzaak: Werkzaamheden. Details: gvb.nl -- Bus N82 runs a diverted route from Plein '40 - '45.,Bus N82 rijdt om vanaf halte Plein '40 - '45. Oorzaak: Werkzaamheden. Details: gvb.nl -- Bus N82 runs a diverted route from Plein '40 - '45. Cause: Works. Details: gvb.nl,,,"['3152573', '2636374', '3152608', '2636340', '3152726', '2636330', '3152718', '3152091', '2636325', '2636327']",,"[datetime.datetime(2025, 2, 27, 11, 42, 52)]","[datetime.datetime(2025, 6, 20, 15, 0)]",2025-06-17 20:59:03.422071,nl,Bus N82 rijdt om vanaf halte Plein '40 - '45. Oorzaak: Werkzaamheden. Details: gvb.nl -- Bus N82 runs a diverted route from Plein '40 - '45. Cause: Works. Details: gvb.nl,['Ple'],[],"[('Ple', 'LOC')]",neutral,0.921,gvb
KV15:CXX:2025-06-11:5,"Halte vervallen tot 16:00. Download de Transdev app voor meer actuele reisinformatie.
","Oorzaak : Werkzaamheden 
Effect : Omleiding 
Maatregelen : Vervangende halte(n) 
Halte vervallen tot 16:00. Download de Transdev app voor meer actuele reisinformatie.

",9.0,6.0,"['3011926', '3011924', '3011927', '3011928']",,"[datetime.datetime(2025, 6, 10, 22, 0)]","[datetime.datetime(2025, 6, 11, 14, 0)]",2025-06-17 20:59:03.934499,nl,"Oorzaak : Werkzaamheden 
Effect : Omleiding 
Maatregelen : Vervangende halte(n) 
Halte vervallen tot 16:00. Download de Transdev app voor meer actuele reisinformatie.

",[],[],[],neutral,0.775,download
KV15:CXX:2025-06-11:6,"Halte vervallen tot 16:00. Vervangende halte: Kostmand.
","Oorzaak : Werkzaamheden 
Effect : Omleiding 
Maatregelen : Vervangende halte(n) 
Halte vervallen tot 16:00. Vervangende halte: Kostmand.

",9.0,6.0,"['2746623', '2746673', '3011925', '2746657']",,"[datetime.datetime(2025, 6, 10, 22, 0)]","[datetime.datetime(2025, 6, 11, 14, 0)]",2025-06-17 20:59:04.388107,nl,"Oorzaak : Werkzaamheden 
Effect : Omleiding 
Maatregelen : Vervangende halte(n) 
Halte vervallen tot 16:00. Vervangende halte: Kostmand.

",[],[],[],neutral,0.796,vervangende
KV15:CXX:2025-06-11:3,"Halte vervallen t/m 13 juni. Vervangende halte: Kerkweg.
","Oorzaak : Werkzaamheden 
Effect : Omleiding 
Maatregelen : Vervangende halte(n) 
Halte vervallen t/m 13 juni. Vervangende halte: Kerkweg.

",9.0,6.0,"['2754895', '2754898']",,"[datetime.datetime(2025, 6, 10, 22, 1)]","[datetime.datetime(2025, 6, 13, 21, 59)]",2025-06-17 20:59:04.898542,nl,"Oorzaak : Werkzaamheden 
Effect : Omleiding 
Maatregelen : Vervangende halte(n) 
Halte vervallen t/m 13 juni. Vervangende halte: Kerkweg.

",['Kerkweg'],[],"[('Kerkweg', 'LOC')]",neutral,0.515,vervangende
KV15:CXX:2025-06-11:4,"Halte vervallen t/m 13 juni 18:00. Vervangende halte: Station Zuid Westzijde.
","Oorzaak : Werkzaamheden 
Effect : Omleiding 
Maatregelen : Vervangende halte(n) 
Halte vervallen t/m 13 juni 18:00. Vervangende halte: Station Zuid Westzijde.

",9.0,6.0,"['2753942', '2753927']",,"[datetime.datetime(2025, 6, 10, 22, 1)]","[datetime.datetime(2025, 6, 13, 16, 0)]",2025-06-17 20:59:05.401686,nl,"Oorzaak : Werkzaamheden 
Effect : Omleiding 
Maatregelen : Vervangende halte(n) 
Halte vervallen t/m 13 juni 18:00. Vervangende halte: Station Zuid Westzijde.

",['Station Zuid Westzijde'],[],"[('Station Zuid Westzijde', 'LOC')]",neutral,0.603,vervangende
KV15:CXX:2025-06-11:1,"Halte vervallen t/m 12 juni 05:00. Vervangende halte: Station Hilversum.
","Oorzaak : Werkzaamheden 
Effect : Omleiding 
Maatregelen : Vervangende halte(n) 
Halte vervallen t/m 12 juni 05:00. Vervangende halte: Station Hilversum.

",9.0,6.0,['2746837'],,"[datetime.datetime(2025, 6, 11, 19, 0)]","[datetime.datetime(2025, 6, 12, 3, 0)]",2025-06-17 20:59:05.935751,nl,"Oorzaak : Werkzaamheden 
Effect : Omleiding 
Maatregelen : Vervangende halte(n) 
Halte vervallen t/m 12 juni 05:00. Vervangende halte: Station Hilversum.

",['Hilversum'],[],"[('Hilversum', 'LOC')]",neutral,0.652,vervangende
KV15:CXX:2025-06-11:2,"Halte vervallen tot 23:59. Download de Transdev app voor meer actuele reisinformatie.
","Oorzaak : Werkzaamheden 
Effect : Omleiding 
Maatregelen : Vervallen halte(n) 
Halte vervallen tot 23:59. Download de Transdev app voor meer actuele reisinformatie.

",9.0,4.0,"['2753550', '2753551']",,"[datetime.datetime(2025, 6, 10, 22, 0)]","[datetime.datetime(2025, 6, 11, 21, 59)]",2025-06-17 20:59:06.428548,nl,"Oorzaak : Werkzaamheden 
Effect : Omleiding 
Maatregelen : Vervallen halte(n) 
Halte vervallen tot 23:59. Download de Transdev app voor meer actuele reisinformatie.

",[],[],[],neutral,0.775,download
SIRIGM:1346651-2-1080-3,Om 08:45u. bellen trams 20 seconden lang tegen bezuinigingen in het ov. -- At 08:45h. trams ring their bells for 20 seconds against cuts in ,Om 08:45u. bellen trams 20 seconden lang tegen bezuinigingen in het ov. -- At 08:45h. trams ring their bells for 20 seconds against cuts in public transport funding.,,,"['3152834', '2699827']",,"[datetime.datetime(2025, 6, 10, 6, 0)]","[datetime.datetime(2025, 6, 10, 6, 46)]",2025-06-17 20:59:07.017194,en,Om 08:45u. bellen trams 20 seconden lang tegen bezuinigingen in het ov. -- At 08:45h. trams ring their bells for 20 seconds against cuts in public transport funding.,[],[],[],neutral,0.807,Uncategorized (Noise)
